,external_mall_id,block_id,average_dwell_time,median_dwell_time,store_id,store_visits_monthly_average,store_window_flow_monthly_average,store_visits_daily_average,store_window_flow_daily_average,store_total_visits,store_total_window_flow,days_with_traffic_data
264,33,6918,475.3779553779554,300.0,2229.0,1565.0,199850.9,53.78,6867.73,15650,1998509,291
265,14,5024,595.4593970571854,240.0,5030.0,18336.92,2010759.77,651.31,71420.43,238380,26139877,366
266,16,1841,293.657486229344,120.0,5320.0,9252.31,1269273.38,328.63,45083.48,120280,16500554,366
267,30,7414,423.89580973952434,180.0,1722.0,5777.4,491553.2,217.2,18479.44,57774,4915532,266
268,14,5007,370.4233095107202,120.0,4965.0,6697.54,452586.62,237.89,16075.48,87068,5883626,366
269,18,11147,298.31931359353973,180.0,9488.0,6797.33,379117.67,407.84,22747.06,20392,1137353,50
270,12,2884,5281.149425287356,3180.0,4722.0,5991.54,2182423.92,212.81,77517.79,77890,28371511,366
271,17,4281,480.6672355858979,240.0,5738.0,7478.08,894086.62,265.61,31757.17,97215,11623126,366
272,19,7014,302.54187379286327,180.0,416.0,5057.8,346887.5,190.14,13040.88,50578,3468875,266
273,10,4638,266.9059639389736,120.0,1479.0,6313.33,487575.78,226.37,17482.8,56820,4388182,251
274,10,4638,266.9059639389736,120.0,1479.0,23687.0,277994.5,1633.59,19172.03,47374,555989,29
275,10,4638,266.9059639389736,120.0,1135.0,6313.33,487575.78,226.37,17482.8,56820,4388182,251
276,10,4638,266.9059639389736,120.0,1135.0,23687.0,277994.5,1633.59,19172.03,47374,555989,29
277,17,4316,404.91648913506606,240.0,5652.0,26969.38,825650.46,957.93,29326.38,350602,10733456,366
278,25,6338,2272.4837137480094,1560.0,11415.0,7466.23,188411.46,265.19,6692.21,97061,2449349,366
279,18,11036,261.105505909484,180.0,9363.0,8209.33,602218.0,492.56,36133.08,24628,1806654,50
280,7,4834,954.4238663484488,540.0,5995.0,5069.5,302169.75,181.05,10791.78,40556,2417358,224
281,15,583,576.4526974198593,240.0,5537.0,4622.38,349644.77,164.63,12453.1,60091,4545382,365
282,16,1774,519.7791386406988,180.0,5165.0,1997.62,366055.23,70.95,13001.96,25969,4758718,366
283,18,11106,348.16385156633515,180.0,9371.0,32440.33,269113.0,1986.14,16476.31,97321,807339,49
284,30,7314,2320.764686929438,1380.0,1651.0,1994.9,1010376.0,75.0,37984.06,19949,10103760,266
285,28,5666,284.1460309211381,180.0,9904.0,13595.46,655615.46,482.9,23286.89,176741,8523001,366
286,36,1064,776.9102701693809,360.0,7162.0,78274.0,728318.33,3354.6,31213.64,234822,2184955,70
287,18,11171,471.59643916913944,300.0,9463.0,995.0,66604.67,59.7,3996.28,2985,199814,50
288,19,7127,433.7786629896328,180.0,546.0,10353.0,630767.7,389.21,23713.07,103530,6307677,266
289,24,2331,2788.025949953661,2820.0,11053.0,4060.69,173517.31,144.23,6163.18,52789,2255725,366
290,24,2240,1618.6170105686963,1080.0,11041.0,4500.73,384760.82,157.17,13436.09,49508,4232369,315
291,10,4567,2623.0042918454938,1200.0,1474.0,465.46,310079.31,16.62,11074.26,6051,4031031,364
292,16,1868,873.6329337309073,300.0,5352.0,7879.85,505531.62,279.89,17956.04,102438,6571911,366
293,28,5746,2179.0288426433003,2100.0,9923.0,1836.92,798143.15,65.25,28349.35,23880,10375861,366
294,33,6822,460.99398562417485,240.0,2147.0,6388.0,497922.6,219.52,17110.74,63880,4979226,291
295,30,7339,952.2915837192572,600.0,1640.0,76941.4,1549820.6,2892.53,58263.93,769414,15498206,266
296,16,1882,361.4525517666842,240.0,5392.0,21751.86,560156.0,818.62,21081.14,152263,3921092,186
297,12,2889,631.1465461243448,360.0,4668.0,25721.69,1378462.15,913.61,48961.77,334382,17920008,366
298,14,5021,347.37419658253646,180.0,4958.0,3405.85,219402.15,120.97,7792.97,44276,2852228,366
299,15,542,765.5790424758004,480.0,5535.0,71862.15,511093.38,2580.69,18354.18,934208,6644214,362
300,15,611,921.082068439568,720.0,5520.0,29163.46,141675.54,1035.86,5032.19,379125,1841782,366
301,15,611,921.082068439568,720.0,5628.0,29163.46,141675.54,1035.86,5032.19,379125,1841782,366
302,7,58,407.1920320333793,240.0,5899.0,10985.5,448115.5,392.34,16004.13,87884,3584924,224
303,22,6613,888.8172186982209,300.0,4445.0,28924.09,907828.73,1013.26,31802.92,318165,9986116,314
304,25,6196,1797.7759056444818,1440.0,11529.0,7944.77,1118870.23,282.19,39741.29,103282,14545313,366
305,14,5204,672.7007670466585,300.0,4740.0,6086.0,1635933.69,216.17,58106.93,79118,21267138,366
306,12,2920,479.1846943206858,180.0,4694.0,78110.23,591566.85,2836.41,21481.48,1015433,7690369,358
307,14,5173,1180.4350528278435,660.0,4855.0,1258.85,664944.0,44.71,23618.23,16365,8644272,366
308,33,6932,340.50266815995786,120.0,1947.0,16664.5,225090.7,572.66,7735.08,166645,2250907,291
309,23,6099,525.5642897248737,300.0,10139.0,4012.67,443377.67,177.03,19560.78,12038,1330133,68
310,23,6099,525.5642897248737,300.0,10139.0,6901.5,519867.25,262.91,19804.47,27606,2079469,105
311,23,6099,525.5642897248737,300.0,10325.0,4012.67,443377.67,177.03,19560.78,12038,1330133,68
312,23,6099,525.5642897248737,300.0,10325.0,6901.5,519867.25,262.91,19804.47,27606,2079469,105
313,24,2305,305.2210549969103,180.0,11001.0,3174.85,728115.92,112.77,25862.04,41273,9465507,366
314,14,5235,2526.303389010614,2520.0,5005.0,10290.15,622058.23,365.5,22094.96,133772,8086757,366
315,19,4178,271.7560089918727,120.0,731.0,7816.5,511129.7,293.85,19215.4,78165,5111297,266
316,16,1719,5259.130434782609,4320.0,5309.0,2728.92,1756056.08,96.93,62373.58,35476,22828729,366
317,36,1186,645.3326025569231,420.0,7149.0,57316.67,799208.33,2456.43,34251.79,171950,2397625,70
318,10,4657,323.39524720021853,120.0,1412.0,2744.15,536959.38,97.47,19072.33,35674,6980472,366
319,12,2915,402.7942372370865,180.0,4587.0,20627.69,1595658.08,732.68,56676.38,268160,20743555,366
320,30,7436,368.080399032051,180.0,1858.0,10046.8,524241.2,377.7,19708.32,100468,5242412,266
321,16,1707,500.194351103442,180.0,5181.0,2786.15,880913.62,98.96,31289.28,36220,11451877,366
322,32,11410,265.9512440311636,180.0,12155.0,8626.0,1024617.6,326.74,38811.27,43130,5123088,132
323,7,25,380.08587362950755,240.0,5888.0,24212.88,708433.5,864.75,25301.2,193703,5667468,224
324,26,6558,451.63625456181575,180.0,11193.0,7891.75,630678.37,284.39,22727.15,63134,5045427,222
325,7,4899,3198.4627450980392,2760.0,6015.0,4063.67,320013.0,217.7,17143.55,12191,960039,56
326,16,1883,987.24014049494,480.0,5385.0,25788.8,581649.4,973.16,21949.03,257888,5816494,265
327,19,7117,2006.607142857143,720.0,355.0,5356.0,220972.67,239.82,9894.3,16068,662918,67
328,23,5962,693.0106577030298,480.0,10131.0,45105.77,405302.92,1602.12,14396.01,586375,5268938,366
329,30,7463,310.5476610767873,180.0,1715.0,6903.0,243628.8,259.51,9158.98,69030,2436288,266
330,30,7499,830.8395463527224,600.0,1913.0,54667.75,744846.75,2666.72,36333.99,218671,2979387,82
331,17,4289,643.0962605708245,360.0,5710.0,23073.15,848975.38,819.54,30154.86,299951,11036680,366
332,14,5200,543.5113279354294,360.0,4814.0,34121.31,351325.38,1211.96,12478.77,443577,4567230,366
333,25,6179,1576.298076923077,1080.0,11586.0,360.87,144714.0,13.37,5359.78,2887,1157712,216
334,16,1880,359.31521355453583,180.0,5358.0,12412.77,1220849.62,440.89,43363.51,161366,15871045,366
335,10,4688,252.752297256122,180.0,1338.0,37596.15,736110.38,1335.38,26146.0,488750,9569435,366
336,13,7700,149.80380299343085,120.0,58.0,34967.11,1281712.44,1258.82,46141.65,314704,11535412,250
337,10,4531,987.121643735984,420.0,1243.0,12514.69,223425.15,444.51,7935.87,162691,2904527,366
338,14,5050,2791.205575158165,1920.0,4824.0,377178.15,1708097.31,13397.04,60670.12,4903316,22205265,366
339,18,11111,364.68056890892814,240.0,9369.0,15766.67,353876.0,946.0,21232.56,47300,1061628,50
340,22,6726,369.2118697278262,180.0,4491.0,7066.45,1115660.82,247.55,39083.66,77731,12272269,314
341,28,5672,686.8145075965974,240.0,9926.0,27206.62,617586.15,966.36,21936.12,353686,8028620,366
342,36,1126,2235.0755287009065,2460.0,7082.0,1514.0,669813.33,64.89,28706.29,4542,2009440,70
343,7,4840,474.1435678749112,180.0,5997.0,12039.75,802254.75,429.99,28651.96,96318,6418038,224
344,25,6293,496.0875473163157,300.0,11503.0,29835.92,737250.77,1059.75,26186.5,387867,9584260,366
345,26,6517,933.1295417692633,480.0,11273.0,4146.46,308988.0,148.5,11065.69,53904,4016844,363
346,28,5819,304.40867739678094,180.0,10029.0,10448.69,591117.38,371.13,20995.97,135833,7684526,366
347,13,7522,1033.6069473209343,600.0,331.0,117865.11,765535.44,4243.14,27559.28,1060786,6889819,250
348,7,39,1969.031971580817,1860.0,5953.0,33134.5,582680.5,1183.38,20810.02,265076,4661444,224
349,19,7068,902.4341158277192,660.0,435.0,73369.3,380358.2,2758.24,14299.18,733693,3803582,266
350,32,11520,928.5155096011816,240.0,12071.0,2645.4,875817.0,100.2,33174.89,13227,4379085,132
351,33,6970,3433.1729798533993,3420.0,2175.0,11554.2,62857.9,397.05,2160.07,115542,628579,291
352,7,4851,362.22644641375064,240.0,5914.0,6349.13,589300.63,226.75,21046.45,50793,4714405,224
353,23,6081,394.5114367598551,240.0,10062.0,6965.0,543153.85,247.39,19292.35,90545,7061000,366
354,25,6263,1820.8402799149017,1260.0,11437.0,26272.15,196009.54,933.16,6962.09,341538,2548124,366
355,7,4904,4869.736684944894,2520.0,6000.0,9141.38,606025.0,326.48,21643.75,73131,4848200,224
356,16,1685,487.7572173913043,240.0,5120.0,4740.38,397404.92,168.37,14115.48,61625,5166264,366
357,16,1748,441.0039950406392,180.0,5153.0,33212.9,1320151.7,1272.52,50580.52,332129,13201517,261
358,19,7187,340.20734194425563,180.0,740.0,6072.33,272495.67,253.01,11353.99,36434,1634974,144
359,19,7187,340.20734194425563,180.0,740.0,5034.75,210453.5,221.31,9250.7,20139,841814,91
360,19,7187,340.20734194425563,180.0,383.0,6072.33,272495.67,253.01,11353.99,36434,1634974,144
361,19,7187,340.20734194425563,180.0,383.0,5034.75,210453.5,221.31,9250.7,20139,841814,91
362,28,5708,407.83024704087103,180.0,10004.0,5894.23,545235.23,209.36,19366.28,76625,7088058,366
363,33,6939,1976.59579466698,480.0,2213.0,2124.2,445665.3,73.0,15314.96,21242,4456653,291
364,7,4826,544.4350918790752,300.0,6034.0,6428.25,642383.13,229.58,22942.25,51426,5139065,224
365,30,7419,525.8944272235672,240.0,1826.0,43082.7,603148.4,1619.65,22674.75,430827,6031484,266
366,18,11140,233.94894122303583,180.0,9310.0,13185.0,244352.0,791.1,14661.12,39555,733056,50
367,25,6370,291.13678941723276,120.0,11572.0,38555.08,973362.92,1369.44,34573.0,501216,12653718,366
368,36,1280,932.583205495898,300.0,7298.0,65532.33,796815.67,2808.53,34149.24,196597,2390447,70
369,15,558,425.5581399819304,300.0,5484.0,18304.23,969076.69,650.15,34420.76,237955,12597997,366
370,30,7449,319.0035587188612,120.0,1786.0,2443.0,564471.7,91.84,21220.74,24430,5644717,266
371,32,11578,3455.4081942336875,2940.0,12111.0,31534.2,608854.0,1194.48,23062.65,157671,3044270,132
372,13,7540,359.8508268511668,240.0,35.0,27870.44,209616.56,1040.8,7828.0,250834,1886549,241
373,15,588,573.1209721966488,240.0,5511.0,5103.46,602095.15,181.77,21444.48,66345,7827237,365
374,19,7094,2058.498562131073,1320.0,495.0,1331.7,254442.3,50.25,9601.6,13317,2544423,265
375,22,6711,650.4552012337695,300.0,4442.0,17021.64,488240.91,598.2,17158.63,187238,5370650,313
376,28,5716,372.8727780119475,180.0,9911.0,11270.69,429924.23,400.33,15270.53,146519,5589015,366
377,19,7216,359.4284358261577,180.0,429.0,4968.3,257687.7,186.78,9687.51,49683,2576877,266
378,18,11250,1677.6976564511974,1260.0,9223.0,7522.67,305249.0,451.36,18314.94,22568,915747,50
379,10,4563,315.5035407319315,180.0,1293.0,3002.77,369649.23,106.66,13129.62,39036,4805440,366
380,30,7311,448.0916490804945,180.0,1900.0,4201.8,1010381.3,157.96,37984.26,42018,10103813,266
381,13,7747,2912.6349811142068,2220.0,28.0,69583.33,600861.33,2505.0,21631.01,626250,5407752,250
382,22,6643,423.4672098033935,300.0,4380.0,18447.09,762046.36,654.57,27040.35,202918,8382510,310
383,26,6567,357.2123699252528,180.0,11188.0,2573.08,589806.31,92.15,21122.54,33450,7667482,363
384,13,7598,736.1960570493874,240.0,338.0,44263.11,1266826.22,1593.47,45605.74,398368,11401436,250
385,24,2336,890.9246625054435,360.0,11054.0,3134.54,173508.85,111.34,6162.88,40749,2255615,366
386,7,4868,357.87088879824984,180.0,6072.0,4973.37,447626.25,177.62,15986.65,39787,3581010,224
387,14,5060,575.3465657376076,240.0,4906.0,5290.23,664826.38,187.9,23614.05,68773,8642743,366
388,28,5757,3675.184856320437,3960.0,9806.0,21611.62,555560.85,767.63,19733.04,280951,7222291,366
389,7,65,683.018513821963,360.0,5963.0,7598.88,292779.13,271.39,10456.4,60791,2342233,224
390,18,11231,207.45620833979228,120.0,9253.0,6686.33,393338.0,401.18,23600.28,20059,1180014,50
391,30,7421,318.3792793947942,180.0,1787.0,4997.6,417386.8,187.88,15691.23,49976,4173868,266
392,32,11481,375.90888066605,240.0,12144.0,12851.0,1798428.2,486.78,68122.28,64255,8992141,132
393,25,6283,420.74380466030254,300.0,11498.0,28296.23,737715.23,1005.06,26203.0,367851,9590298,366
394,30,7479,459.20979718497176,360.0,1829.0,2954.1,243624.8,111.06,9158.83,29541,2436248,266
395,23,5933,358.46526380409944,180.0,10100.0,10729.23,289029.0,381.09,10266.06,139480,3757377,366
396,17,4417,374.1941328130444,180.0,5711.0,7142.31,455918.69,253.69,16193.83,92850,5926943,366
397,25,6330,2000.0109170305675,1140.0,11542.0,1398.08,388468.38,49.66,13798.06,18175,5050089,366
398,18,11107,233.03237574099407,120.0,9487.0,3923.0,268901.67,235.38,16134.1,11769,806705,50
399,18,11183,374.75589910496336,240.0,9281.0,7149.33,255895.67,428.96,15353.74,21448,767687,50
400,13,7512,774.3926142891149,540.0,68.0,63776.56,782473.11,2295.96,28169.03,573989,7042258,250
401,19,4027,854.1460609545716,660.0,736.0,6549.57,287619.57,230.39,10117.27,45847,2013337,199
402,13,7634,1184.2424242424242,360.0,272.0,3195.22,349370.78,115.03,12577.35,28757,3144337,250
403,14,5099,399.7209020123369,180.0,4947.0,23400.31,705117.69,831.16,25045.16,304204,9166530,366
404,15,442,384.1729836023978,240.0,5496.0,10443.31,377660.0,370.94,13414.15,135763,4909580,366
405,12,2891,369.2321787595755,180.0,4660.0,13905.0,262303.31,493.89,9316.78,180765,3409943,366
406,17,4293,1148.080957729988,720.0,5764.0,194585.15,2047052.0,6911.49,72709.5,2529607,26611676,366
407,25,6237,641.7699952673923,360.0,11411.0,3364.46,588947.77,119.5,20918.91,43738,7656321,366
408,7,4850,368.473040634899,180.0,5910.0,12284.75,589298.12,438.74,21046.36,98278,4714385,224
409,14,5094,382.4604746578007,180.0,5014.0,20470.38,860522.23,727.09,30565.0,266115,11186789,366
410,33,6902,251.4758387552386,120.0,2199.0,14507.5,225106.5,498.54,7735.62,145075,2251065,291
411,13,7624,360.7925183185499,180.0,77.0,7084.67,349436.11,255.05,12579.7,63762,3144925,250
412,28,5675,2051.513074573493,960.0,9941.0,12085.15,984404.85,429.25,34965.2,157107,12797263,366
413,22,6657,1151.0308162485674,960.0,4398.0,7751.18,567437.27,271.54,19878.38,85263,6241810,314
414,15,497,507.2448396191077,300.0,5602.0,27801.62,457667.54,990.19,16300.49,361421,5949678,365
415,16,1681,1480.1524989575266,1380.0,5304.0,12245.69,607876.92,434.96,21591.26,159194,7902400,366
416,19,7038,439.61368902955974,300.0,665.0,11451.5,519959.6,432.13,19621.12,114515,5199596,265
417,10,4527,684.5141490331072,360.0,1244.0,26653.92,467669.38,946.72,16611.21,346501,6079702,366
418,32,11626,389.0821256038647,180.0,12209.0,14483.2,1261861.2,548.61,47797.77,72416,6309306,132
419,25,6328,2324.290473017988,1800.0,11516.0,695.71,332128.43,27.51,13135.02,4870,2324899,177
420,25,6328,2324.290473017988,1800.0,11516.0,0.0,176379.5,0.0,13567.65,0,352759,26
421,13,7583,367.212110756491,120.0,180.0,6538.22,913016.0,235.38,32868.58,58844,8217144,250
422,22,6602,1004.8763164152086,240.0,4432.0,34322.0,590981.18,1202.36,20703.16,377542,6500793,314
423,26,6530,3150.383886255924,3360.0,11277.0,5593.62,247706.69,200.32,8871.04,72717,3220187,363
424,7,4917,3877.670239596469,2460.0,6016.0,2964.25,515935.87,105.87,18426.28,23714,4127487,224
425,13,7653,575.21876189751,240.0,243.0,14790.67,343696.78,534.6,12422.78,133116,3093271,249
426,17,4349,1674.7838214783822,1500.0,5856.0,2238.33,258939.17,88.94,10288.97,13430,1553635,151
427,26,6501,949.3615192266136,600.0,11323.0,171938.08,760111.23,6157.56,27221.61,2235195,9881446,363
428,10,4603,367.8164123236395,180.0,1184.0,14057.92,742868.08,499.33,26386.02,182753,9657285,366
429,26,6379,795.6682730187815,360.0,11170.0,67300.77,778143.77,2410.22,27867.41,874910,10115869,363
430,28,5773,534.9202133645427,240.0,9784.0,24597.69,594644.69,873.69,21121.26,319770,7730381,366
431,36,1287,578.1472998089055,480.0,7267.0,101480.0,553890.67,4349.14,23738.17,304440,1661672,70
432,13,7580,1389.456322541234,720.0,268.0,1061.11,415106.67,39.3,15374.32,9550,3735960,243
433,13,7722,2807.8841417359035,2820.0,45.0,7089.11,195364.44,255.21,7033.12,63802,1758280,250
434,17,4404,1421.6937518609643,1080.0,5742.0,28277.0,229990.85,1009.89,8213.96,367601,2989881,364
435,24,2315,544.685792949929,300.0,10985.0,34272.85,298796.31,1217.34,10612.98,445547,3884352,366
436,24,2340,385.9030500047806,180.0,10979.0,5514.23,467514.69,195.86,16605.71,71685,6077691,366
437,36,1236,184.50935263840648,120.0,7242.0,15711.0,1166673.33,673.33,50000.29,47133,3500020,70
438,16,1733,4752.060883235672,3360.0,5207.0,12030.85,851661.0,427.33,30250.25,156401,11071593,366
439,22,6622,594.3940295462659,240.0,4496.0,10558.73,504362.82,371.07,17725.21,116146,5547991,313
440,36,1124,217.35105701473415,180.0,7246.0,7100.67,725806.67,304.31,31106.0,21302,2177420,70
441,16,1784,632.9413554423062,240.0,5252.0,10911.62,378048.23,387.57,13427.94,141851,4914627,366
442,23,5941,1427.0346087704213,360.0,10307.0,6234.54,455176.31,221.45,16167.46,81049,5917292,366
443,30,7365,391.5600207864195,180.0,1896.0,6005.0,801758.6,225.75,30141.3,60050,8017586,266
444,36,1275,259.75389619189593,180.0,7262.0,21241.0,722380.0,910.33,30959.14,63723,2167140,70
445,19,7180,570.0365895754228,360.0,637.0,20673.7,282307.4,777.21,10613.06,206737,2823074,266
446,15,560,608.1174573395027,240.0,5497.0,18185.77,961134.46,645.94,34138.66,236415,12494748,366
447,25,6217,544.379281292355,300.0,11504.0,12098.23,1188684.0,429.72,42221.02,157277,15452892,366
448,14,5177,418.0467424086826,240.0,4829.0,31360.31,462353.62,1113.89,16422.4,407684,6010597,366
449,16,1779,408.775398132894,180.0,5310.0,13860.15,1128351.54,492.3,40078.06,180182,14668570,366
450,17,4363,1002.9286814109744,660.0,5817.0,9427.92,468888.46,335.79,16700.14,122563,6095550,365
451,17,4363,1002.9286814109744,660.0,5852.0,9427.92,468888.46,335.79,16700.14,122563,6095550,365
452,24,2329,1786.2095881018934,360.0,11081.0,7571.23,279974.62,268.92,9944.45,98426,3639670,366
453,19,7055,1338.761002356789,1380.0,485.0,17182.9,428741.3,645.97,16118.09,171829,4287413,266
454,32,10978,507.84275647783386,300.0,12200.0,37582.2,1397443.4,1423.57,52933.46,187911,6987217,132
455,26,6392,349.88019479960764,180.0,11094.0,47052.85,1029321.54,1685.09,36862.75,611687,13381180,363
456,7,70,456.7304293585612,180.0,5901.0,12140.13,582721.63,433.58,20811.49,97121,4661773,224
457,33,6810,2145.8482480463827,1320.0,2122.0,2917.7,376397.5,100.26,12934.62,29177,3763975,291
458,33,6923,301.40714134798225,180.0,2180.0,2462.5,135601.2,84.62,4659.84,24625,1356012,291
459,16,1766,431.1191226369365,180.0,5259.0,55888.62,2386926.85,1985.11,84781.55,726552,31030049,366
460,17,4437,1589.0970541219456,1440.0,5837.0,5203.31,444890.69,185.32,15845.42,67643,5783579,365
461,22,6623,1090.864297839618,360.0,4478.0,16491.0,1386258.0,577.71,48563.18,181401,15248838,314
462,10,4532,555.9660772861829,180.0,1444.0,2300.0,223408.92,81.69,7935.29,29900,2904316,366
463,19,7160,390.1598921209786,180.0,720.0,3371.5,343922.5,126.75,12929.42,33715,3439225,266
464,33,6934,517.4397859054416,240.0,1948.0,1900.3,225084.3,65.3,7734.86,19003,2250843,291
465,12,2882,458.68980378813654,300.0,4673.0,21342.54,2181554.77,758.07,77486.92,277453,28360212,366
466,10,4590,266.0225125297839,180.0,1154.0,6631.38,776045.08,236.84,27715.9,86208,10088586,364
467,13,7662,237.76044915782907,120.0,346.0,5388.57,344544.29,196.46,12561.51,37720,2411810,192
468,16,1648,3185.8823529411766,270.0,5383.0,3128.54,891622.62,112.35,32019.6,40671,11591094,362
469,32,11711,485.6884500166426,300.0,12375.0,115918.0,598284.8,4390.83,22662.3,579590,2991424,132
